trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Colourcodes,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,StimulusPos,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Circle1_col,Ecc,Circle2_col,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Circle1_colour,Circle2_colour,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,Catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colourpair,Temporder,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_instr_Ishi.keys,key_resp_instr_Ishi.rt,Ishi_trial_keyresp.keys,Ishi_textbox.text,Ishi_mouse.x,Ishi_mouse.y,Ishi_mouse.leftButton,Ishi_mouse.midButton,Ishi_mouse.rightButton,Ishi_mouse.clicked_name,Ishi_loop.thisRepN,Ishi_loop.thisTrialN,Ishi_loop.thisN,Ishi_loop.thisIndex,Ishi_loop.ran,imageaddress,textbox.text,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.clicked_name,textbox_2.text,mouse_8.x,mouse_8.y,mouse_8.leftButton,mouse_8.midButton,mouse_8.rightButton,mouse_8.clicked_name,textbox_3.text,mouse_9.x,mouse_9.y,mouse_9.leftButton,mouse_9.midButton,mouse_9.rightButton,mouse_9.clicked_name,textbox_4.text,mouse_12.x,mouse_12.y,mouse_12.leftButton,mouse_12.midButton,mouse_12.rightButton,mouse_12.clicked_name,textbox_5.text,mouse_13.x,mouse_13.y,mouse_13.leftButton,mouse_13.midButton,mouse_13.rightButton,mouse_13.clicked_name,textbox_6.text,mouse_14.x,mouse_14.y,mouse_14.leftButton,mouse_14.midButton,mouse_14.rightButton,mouse_14.clicked_name,textbox_7.text,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,-2,0.3749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.48240000000000005,0.3175999999999999,0.2156]","[0.9842,0.7409999999999999,-0.6628000000000001]",-103,-58,1,0,0,response5disk,3,15,1,0,0,rectangle,3,15,1,0,0,1,3,0.0012,0,3,15,1,0,0,0,95,95,34,1,34,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,-2,0.3587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.0351999999999999,0.41159999999999997,0.0038000000000000256]","[0.2784,-0.31000000000000005,-0.5452]",-112,-48,1,0,0,response5disk,-2,9,1,0,0,rectangle,-2,9,1,0,0,1,3,0.0001,0,-2,9,1,0,0,0,96,96,44,1,44,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,-2,0.3581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.04299999999999993,0.16060000000000008,-0.6628000000000001]","[-0.4746,-0.0354000000000001,0.5449999999999999]",-121,-45,1,0,0,response5disk,-18,9,1,0,0,rectangle,-18,9,1,0,0,1,3,0.0003,0,-18,9,1,0,0,0,97,97,58,1,58,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,-2,0.4004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.04299999999999993,0.16060000000000008,-0.6628000000000001]","[0.09799999999999986,-0.24719999999999998,0.15280000000000005]",-115,-48,1,0,0,response5disk,-18,0,1,0,0,rectangle,-18,0,1,0,0,1,1,0.0005,0,-18,0,1,0,0,0,98,98,16,1,16,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,1,0.3839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.4276,0.0038000000000000256,-0.3256]","[-0.9688,-0.7412000000000001,-0.4902000000000001]",40,-116,1,0,0,response3disk,-14,-5,1,0,0,rectangle,102,-47,1,0,0,2,2,1.1709,1,-13,3,1,0,0,0,99,99,11,1,11,first,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,-2,0.3992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.2784,-0.31000000000000005,-0.5452]","[0.0351999999999999,0.41159999999999997,0.0038000000000000256]",-99,-46,1,0,0,response5disk,-15,13,1,0,0,rectangle,-15,13,1,0,0,2,1,0.0006,0,-15,13,1,0,0,0,100,100,125,1,44,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,-2,0.3666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.26280000000000003,-0.2158,-0.3256]","[1,0.12939999999999996,-1]",-95,-32,1,0,0,response5disk,-5,7,1,0,0,rectangle,-5,7,1,0,0,2,1,0.0002,0,-5,7,1,0,0,0,101,101,109,1,28,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,3,0.4415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9138,-0.5296000000000001,-0.5529999999999999]","[-0.9216,-0.5529999999999999,-0.3962]",80,46,1,0,0,response1disk,-1,7,1,0,0,rectangle,-1,7,1,0,0,2,3,0.0007,0,-1,7,1,0,0,0,102,102,132,1,51,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,-2,0.4086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.22340000000000004,-0.9296,-0.7884]","[-0.24719999999999998,-0.0354000000000001,0.3175999999999999]",-96,-45,1,0,0,response5disk,3,6,1,0,0,rectangle,3,6,1,0,0,2,2,0.0009,0,3,6,1,0,0,0,103,103,134,1,53,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,1,0.5832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.40379999999999994,0.09000000000000008,0.44300000000000006]","[0.05879999999999996,0.2784,0.5841999999999998]",39,-109,1,0,0,response3disk,-5,-5,1,0,0,rectangle,-5,-5,1,0,0,2,3,0.001,0,-5,-5,1,0,0,0,104,104,96,1,15,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,2,0.6669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.38039999999999996,-0.4276,-0.1452]","[0.05879999999999996,0.2784,0.5841999999999998]",90,-26,1,0,0,response3disk,-7,-2,1,0,0,rectangle,-7,-2,1,0,0,2,1,0.0008,0,-7,-2,1,0,0,0,105,105,5,1,5,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,-2,0.4749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9688,-0.4902000000000001,-0.12159999999999993]","[-0.0040000000000000036,0.02739999999999987,-0.08239999999999992]",-109,-52,1,0,0,response5disk,2,9,1,0,0,rectangle,2,9,1,0,0,2,2,0.0006,0,2,9,1,0,0,0,106,106,141,1,60,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twoone,,3,0.3581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.5452,-0.608,0.2470000000000001]","[-0.9766,-0.6472,0.07440000000000002]",93,44,1,0,0,response1disk,-6,6,1,0,0,rectangle,-6,6,1,0,0,2,1,0.0006,0,-6,6,1,0,0,0,107,107,150,1,69,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,-2,0.3994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.2942,-0.7648,-0.7492000000000001]","[-0.24719999999999998,0.5213999999999999,-0.12959999999999994]",-107,-51,1,0,0,response5disk,23,1,1,0,0,rectangle,23,1,1,0,0,2,1,9.99999E-05,0,23,1,1,0,0,0,108,108,140,1,59,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,-2,0.3502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.2942,-0.24719999999999998,-0.357]","[-0.06680000000000008,-0.45100000000000007,-0.906]",-113,-27,1,0,0,response5disk,7,-6,1,0,0,rectangle,7,-6,1,0,0,2,2,0.0014,0,7,-6,1,0,0,0,109,109,56,1,56,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,-2,0.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.37240000000000006,-0.050999999999999934,-0.5216]","[-0.5922000000000001,-0.7492000000000001,-0.5296000000000001]",-114,-39,1,0,0,response5disk,4,-1,1,0,0,rectangle,4,-1,1,0,0,2,3,0.0009,0,4,-1,1,0,0,0,110,110,3,1,3,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,-2,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.23120000000000007,-0.7726,-0.34120000000000006]","[0.4196,0.4665999999999999,0.3568]",-105,-53,1,0,0,response5disk,16,5,1,0,0,rectangle,16,5,1,0,0,2,2,0.0005,0,16,5,1,0,0,0,111,111,111,1,30,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,4,0.4078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9766,-0.6472,0.07440000000000002]","[-0.5452,-0.608,0.2470000000000001]",54,104,1,0,0,response1disk,16,-4,1,0,0,rectangle,16,-4,1,0,0,2,3,0.0006,0,16,-4,1,0,0,0,112,112,69,1,69,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,2,0.4254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.17659999999999998,0.3253999999999999,0.19999999999999996]","[-0.9688,-0.4902000000000001,-0.12159999999999993]",115,-50,1,0,0,response3disk,-9,-18,1,0,0,rectangle,-9,-18,1,0,0,2,3,0.0003,0,-9,-18,1,0,0,0,113,113,6,1,6,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,1,0.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.23920000000000008,0.2704,0.16060000000000008]","[-0.24719999999999998,0.5213999999999999,-0.12959999999999994]",54,-122,1,0,0,response3disk,7,-3,1,0,0,rectangle,7,-3,1,0,0,2,1,0.0007,0,7,-3,1,0,0,0,114,114,95,1,14,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,-2,0.4411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.17659999999999998,-0.2864,-0.8354]","[0.9372,0.20779999999999998,0.2704]",-86,-30,1,0,0,response5disk,7,1,1,0,0,rectangle,7,1,1,0,0,2,2,0.0006,0,7,1,1,0,0,0,115,115,135,1,54,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,-2,0.3574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.2862,0.7802,0.3568]","[0.9372,0.20779999999999998,0.2704]",-96,-42,1,0,0,response5disk,11,3,1,0,0,rectangle,11,3,1,0,0,2,2,0.0002,0,11,3,1,0,0,0,116,116,90,1,9,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,-2,0.3167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9842,0.7409999999999999,-0.6628000000000001]","[-0.48240000000000005,0.3175999999999999,0.2156]",-116,-77,1,0,0,response5disk,10,1,1,0,0,rectangle,10,1,1,0,0,2,2,0.0002,0,10,1,1,0,0,0,117,117,115,1,34,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,-2,0.3331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7176,-0.906,-0.6864]","[-0.0040000000000000036,0.02739999999999987,-0.08239999999999992]",-111,-62,1,0,0,response5disk,16,10,1,0,0,rectangle,16,10,1,0,0,2,3,0.0009,0,16,10,1,0,0,0,118,118,33,1,33,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twoone,,-2,0.3419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.3881999999999999,-0.23939999999999995,-0.05040000000000011]","[0.34099999999999997,0.5841999999999998,-0.9844]",-106,-54,1,0,0,response5disk,3,-9,1,0,0,rectangle,3,-9,1,0,0,2,1,0.001,0,3,-9,1,0,0,0,119,119,74,1,74,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,-2,0.2828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.34099999999999997,0.5841999999999998,-0.9844]","[0.3881999999999999,-0.23939999999999995,-0.05040000000000011]",-90,-34,1,0,0,response5disk,8,-2,1,0,0,rectangle,8,-2,1,0,0,2,3,0.0007,0,8,-2,1,0,0,0,120,120,155,1,74,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,-2,0.3489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9763999999999999,0.8588,-0.05900000000000005]","[-0.8982,-0.37259999999999993,0.2784]",-94,-44,1,0,0,response5disk,11,17,1,0,0,rectangle,11,17,1,0,0,2,1,0.0007,0,11,17,1,0,0,0,121,121,131,1,50,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,-3,0.3412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.37240000000000006,-0.050999999999999934,-0.5216]","[-0.9216,-0.5529999999999999,-0.3962]",-92,43,1,0,0,response7disk,7,1,1,0,0,rectangle,7,1,1,0,0,2,3,0.0006,0,7,1,1,0,0,0,122,122,47,1,47,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,-2,0.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.3881999999999999,-0.23939999999999995,-0.05040000000000011]","[-0.4746,-0.0354000000000001,0.5449999999999999]",-85,-53,1,0,0,response5disk,15,9,1,0,0,rectangle,15,9,1,0,0,2,1,0.0006,0,15,9,1,0,0,0,123,123,142,1,61,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,-1,0.6162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.4196,0.4665999999999999,0.3568]","[0.23120000000000007,-0.7726,-0.34120000000000006]",-26,-107,1,0,0,response5disk,14,-1,1,0,0,rectangle,14,-1,1,0,0,2,1,0,0,14,-1,1,0,0,0,124,124,30,1,30,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,-1,0.4673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7018,0.7802,-0.16079999999999994]","[0.4196,0.4665999999999999,0.3568]",-38,-114,1,0,0,response5disk,7,-18,1,0,0,rectangle,7,-18,1,0,0,2,1,0,0,7,-18,1,0,0,0,125,125,78,1,78,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5bfe92adaa5fa30001369e01,62c53a91b3254ef8c6ba96a7,2022-07-06_09h32.52.229,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.90176111,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,-1,0.5249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7018,0.7802,-0.16079999999999994]","[-0.17659999999999998,0.3253999999999999,0.19999999999999996]",-40,-102,1,0,0,response5disk,14,2,1,0,0,rectangle,14,2,1,0,0,2,1,0.0002,0,14,2,1,0,0,0,126,126,120,1,39,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
